# Catálogo de curvas de carga de referência do bdgdcase.
# GERADO por scripts/fazer_curvas_referencia.py — não editar à mão.
# Origem: camada CRVCRG de Celesc-Dis_5697_2024-12-31_V11_20250926-1429.gdb
# Dado aberto da ANEEL (BDGD), redistribuído com atribuição.
# 61 códigos x 3 tipos de dia; 96 patamares de 15 min.
COD_ID,TIP_DIA,POT_01,POT_02,POT_03,POT_04,POT_05,POT_06,POT_07,POT_08,POT_09,POT_10,POT_11,POT_12,POT_13,POT_14,POT_15,POT_16,POT_17,POT_18,POT_19,POT_20,POT_21,POT_22,POT_23,POT_24,POT_25,POT_26,POT_27,POT_28,POT_29,POT_30,POT_31,POT_32,POT_33,POT_34,POT_35,POT_36,POT_37,POT_38,POT_39,POT_40,POT_41,POT_42,POT_43,POT_44,POT_45,POT_46,POT_47,POT_48,POT_49,POT_50,POT_51,POT_52,POT_53,POT_54,POT_55,POT_56,POT_57,POT_58,POT_59,POT_60,POT_61,POT_62,POT_63,POT_64,POT_65,POT_66,POT_67,POT_68,POT_69,POT_70,POT_71,POT_72,POT_73,POT_74,POT_75,POT_76,POT_77,POT_78,POT_79,POT_80,POT_81,POT_82,POT_83,POT_84,POT_85,POT_86,POT_87,POT_88,POT_89,POT_90,POT_91,POT_92,POT_93,POT_94,POT_95,POT_96
MT-Tipo5,SA,60409.712149,60507.384409,62685.161760,63872.289872,64791.311102,65022.661480,66053.624624,66951.268574,66499.306565,68202.026460,67490.285556,67019.201093,65611.002983,64421.565021,60856.668695,62457.968744,65204.754755,66531.695291,64811.028544,63187.100222,63019.822868,63935.373832,64732.937701,68056.286646,67667.618770,66015.041106,62506.866989,62536.174128,61852.424648,64592.485288,67538.164799,65829.283380,66479.741801,68379.905367,68759.169677,67219.756428,66486.345898,63064.250041,64326.328254,67811.459524,70198.680210,72866.417669,71515.608776,71813.416107,71702.732489,70232.799977,67957.793915,65760.022912,65242.231662,65569.067064,67059.820349,64691.216463,64166.237225,63487.245007,59470.715361,57252.282855,60466.921099,59665.247297,59434.091990,60105.220979,60372.929861,60543.566252,60152.081025,58342.330479,49287.643205,47333.167825,48467.539242,48343.652684,42380.455930,41594.391393,47380.058720,47583.978705,47949.065201,45517.815568,43309.049949,39690.758395,39388.732219,41982.559104,44212.586475,42962.087550,41158.229124,44239.669551,45980.877330,53419.665742,57913.284363,58747.296087,55787.002805,54888.776431,52504.874330,52506.050837,51081.287416,51633.657582,46979.665400,44574.257142,44200.132922,42404.573356
MT-Tipo6,DO,39417.814845,40466.370490,44843.578472,47797.600995,42235.512201,47168.965159,40624.023739,40190.524247,40534.840059,39310.518142,39278.101463,39969.397843,38697.610317,39593.804833,39487.320058,40396.016530,42932.429797,42682.057128,43709.398290,43605.188181,43847.019435,44362.901434,42950.214652,42941.908754,45893.458827,49712.365321,46043.712022,47408.912038,50390.903286,51561.574770,52069.488034,52457.202289,48783.415932,50009.035833,50500.022547,50117.548195,51165.948435,52647.534283,52425.358377,52903.876400,52976.372635,52936.920071,51345.374863,51796.857590,51671.179692,50953.670184,50196.491643,45069.036308,42725.643533,47840.161699,46808.700169,45296.470319,44240.722073,45966.931659,45678.397417,45055.768920,46008.708122,45695.764721,47533.438099,49020.819996,48072.836535,48120.994362,48236.335715,47443.905042,47623.998062,46867.114793,46524.907299,45428.068195,45463.761177,42633.012515,45895.900763,47655.332945,44757.470923,45747.121318,45286.396728,46254.238250,48429.896880,47935.691757,47533.633352,48898.062970,50273.704174,50430.649626,49657.321858,50648.305924,51172.063714,51684.739338,57569.045490,59166.386059,60948.713030,60553.442161,62045.170790,67272.238139,67087.803648,66075.813467,67354.977679,68476.739264
MT-Tipo6,DU,106783.280977,112869.969791,115453.533762,118392.714347,117151.998612,115972.285474,115695.932748,112830.028810,109433.549214,108027.733742,111239.780572,114616.635692,118410.613976,124016.842383,127038.114351,126854.319647,125142.184602,123983.001191,128458.251822,129602.991204,130751.125502,138746.337861,137534.043223,140654.908057,143672.754263,146805.375685,148592.129736,148327.159388,153516.254560,157454.694666,163538.283720,166699.484516,173462.549643,174817.174664,172819.615704,176004.758609,176164.551651,175006.624014,179067.885831,176646.697304,176454.288933,176658.282473,177252.673913,176840.437260,176020.893456,175320.422169,168039.605313,159792.748020,154362.496296,153541.168863,155774.472809,159806.308025,166095.600417,169605.924228,170037.696823,166322.845091,168167.779864,168390.978601,171029.644343,167643.084246,171334.084147,169736.259316,166019.823111,164947.643381,164316.099333,165861.040679,163607.794131,158404.642989,147497.026874,143146.767766,134503.297003,114575.324872,95196.092337,68680.177563,40357.978031,36458.297674,33381.172197,33932.254924,33460.425057,32614.081676,31283.473095,30545.362267,31249.526980,31097.650532,27476.046404,30887.654440,57930.981541,84134.938545,94331.708577,101783.070369,108115.925396,109742.164003,109332.080327,110105.738468,110614.101721,116379.399609
MT-Tipo6,SA,96146.837003,98724.870771,97482.076461,99786.506599,99229.761775,99325.774110,99142.361770,96111.515711,91898.990581,90320.216311,93045.237101,93740.855639,98049.069394,100462.679486,101185.478447,101424.088201,102128.868261,102010.624079,103699.531619,102485.639946,103856.315753,107606.428256,106604.708855,103385.229529,100196.156725,94305.345576,93716.295559,92791.914545,95462.869047,101838.044221,103891.618810,104746.989374,104034.847774,103836.085121,100104.020800,100109.629756,99631.177893,100771.317155,99812.395166,100194.834948,100150.285170,99031.150736,94992.368744,92926.727990,92198.718002,89577.248250,89410.979703,84206.374090,79753.917861,77666.743800,76390.770906,76204.634050,76432.401704,76763.575389,78208.214283,78697.248477,77865.303905,75777.277417,76426.600077,75387.554948,73911.319771,76176.134079,75900.223533,76281.575902,77033.464554,76344.387153,76136.335491,74410.824484,70172.249926,67251.526873,65591.061626,62406.163648,57462.214230,57314.292135,56286.893033,56309.486797,56358.905300,56269.458060,56284.851720,56406.746702,55015.206566,55526.693764,54567.825731,51394.202431,50912.880543,50676.802762,50562.067081,52875.445860,52618.555606,56573.829189,56119.746390,57236.764295,58124.873730,57977.850975,55468.952290,50062.987785
MT-Tipo7,DO,12781.662880,12895.301955,13524.389119,13534.007223,13481.878102,13524.378352,13503.399266,13612.154124,13453.443649,13335.506090,13267.044614,13272.716499,13349.808046,13014.711744,13493.440253,13307.686693,13290.974590,13448.489184,13541.125157,13864.446611,14652.332414,14777.778526,14853.586338,14224.715330,13745.706320,13843.904862,13665.285705,13878.504212,14273.193205,13918.940843,13908.602740,14022.035439,14138.349477,13855.613911,13925.704073,13968.571781,14203.385014,13985.242762,13811.555573,13793.418611,13146.444376,13017.403950,12988.129864,12688.851296,12504.011536,12875.189783,12598.098577,12557.110720,12562.136977,12569.503324,12712.853098,12721.056103,12700.166201,12484.462652,12529.697220,12332.539344,12200.783389,12229.221604,11914.113412,12021.331072,11754.666545,12195.971669,12056.108301,12219.194616,12325.160454,11787.699279,11054.080303,11733.165926,11656.975138,11714.748313,11988.136824,12374.130186,12373.748957,12735.318073,12787.723831,12755.312047,12989.491495,12929.749482,12997.392280,13015.310745,12684.694426,12661.472260,12607.629370,12142.726813,12342.633166,12275.736157,12290.513859,12143.707705,12488.567904,12405.888566,12839.052836,13296.419948,13444.096140,13523.160739,12891.645161,13477.030674
MT-Tipo7,DU,22920.190512,22679.860683,22562.975316,22254.725246,21813.376554,21561.844792,21172.797069,20922.985228,17748.629382,17212.426159,17379.608052,17557.668433,17986.379174,20149.414212,21557.571426,22582.831750,24666.026389,25478.615229,25566.016503,27952.560672,42688.785116,51597.999540,54372.293158,54839.034460,58513.216642,60325.917520,61728.342512,61812.025294,68501.444842,79498.732957,82391.741392,83709.837400,83849.300312,83383.451723,84502.729122,84307.928341,82378.110788,73682.393406,72913.050363,75570.383998,77033.010640,79656.454979,80731.121958,82000.127599,80809.543279,82642.309594,82121.265136,74697.849172,63367.741765,63848.019856,64980.962124,65631.770985,67088.600926,66620.735242,76247.634342,80579.951278,79458.244545,78180.374334,78352.509427,77334.664219,77349.989055,78254.194074,78831.855689,77283.766876,76876.112582,77070.571459,78587.939851,74596.708938,69637.059507,63601.918452,54859.652611,50740.458036,50289.481424,50415.055483,42990.481552,40559.251231,41028.007162,41377.775091,47083.611747,48297.222337,46512.122698,46783.504464,45772.200058,45938.247797,44904.043528,45491.627611,45560.041030,42352.365192,37410.202718,36392.709028,34497.598762,32464.604835,29742.121102,26543.920043,25144.297164,23880.361484
MT-Tipo7,SA,22460.831887,22238.885463,22127.841102,22458.908327,20825.644987,20881.935004,21056.465626,19987.862300,17169.285071,16951.000483,16698.927165,16737.351327,16790.400076,18915.742291,19997.575847,20948.488149,20654.625879,22435.740660,22516.464827,22124.974398,26318.086194,28336.756150,28340.949717,29334.310270,32039.389280,34444.666854,35371.302446,35798.431810,36147.295529,36522.574099,36510.145423,35470.370487,36064.678708,36980.370237,36179.597899,34966.725327,31935.441124,36016.369751,37967.701131,37260.077920,37010.823224,37104.535911,37091.103247,37010.746751,36774.891535,36600.519985,36293.184386,33586.907267,29550.477972,28881.586101,26769.274717,24374.277945,21207.044165,22523.547882,22646.410599,22410.978665,22041.508587,21801.437894,22015.350106,21583.482876,22281.825706,23305.610420,22710.101605,22410.306607,22224.096146,22893.601302,22651.864157,22517.748283,21379.086801,17216.201678,14730.624868,14053.800375,13063.063095,13964.104276,13620.366801,13622.014507,13232.825256,13140.717206,13638.234484,13908.137469,13836.430949,13860.473831,13795.631132,13812.901353,13706.754472,13166.519056,13274.185436,13203.136665,14128.069574,15077.306521,15100.816017,15634.709502,15734.357089,15462.014579,15335.765539,15508.036989
MT-Tipo8,DO,96705.662672,95432.305562,94285.339137,93344.340527,93795.391236,93658.783923,92730.249756,91958.828743,92365.633099,91017.577064,89941.477020,91738.689261,90714.526050,92076.572488,92229.669597,91866.048443,92998.210849,92662.780929,92061.275709,90201.507190,90814.885986,92237.632900,91442.333483,92456.933016,91707.429932,90381.413529,88958.816506,89541.376903,92918.252037,94856.436375,96271.038959,99131.053268,97278.542562,99968.757840,99757.572444,100430.438403,101948.705599,103634.785657,103953.035806,103000.527442,106538.094655,109224.462367,113430.693897,115954.213578,114859.241327,114232.101105,113588.679826,114789.319044,112952.551887,111910.992235,112559.064179,114420.536394,116886.697171,118222.301090,117689.076137,116234.232199,114924.287750,114871.811302,116482.254657,116436.789774,115988.371776,115975.196753,114604.113111,113979.525296,115314.220979,113878.004027,113625.168820,111777.147568,107051.859589,106476.100468,106560.461813,108875.558356,106999.897069,105423.248321,102881.793318,104491.119236,104153.611612,105607.949040,103649.753726,104557.159587,105451.485808,105446.734943,109124.218872,107879.859732,110083.154679,110517.124670,109519.974317,109150.820613,111202.562093,111778.357071,114338.585574,115805.242984,117689.616598,116104.294868,116389.173862,119934.541672
MT-Tipo8,DU,152370.124979,154366.562036,156221.618471,153347.136656,154560.301077,154009.967014,148821.216288,146756.304113,148426.801503,148977.747565,146903.361461,145932.574109,147422.593111,146693.525107,146879.001269,145009.494442,145919.098050,151854.990408,153972.733064,160665.491105,171835.360667,185419.175392,188227.340824,190169.605311,197314.258379,202481.939012,206533.400402,209479.298267,214833.273696,223081.640790,226891.359683,232347.098117,231218.441982,236384.998992,238543.503529,239271.662313,239442.491644,242491.777168,238921.436698,237917.197791,241773.398137,241927.580296,241637.140411,239935.261805,237520.130230,237391.477688,239417.736494,243068.573471,243259.294318,245573.964139,244820.792807,246093.395094,247794.968755,249333.624722,245384.120591,246739.832653,248567.343126,243419.319768,242170.602273,244442.931427,244958.866230,245415.810526,241692.209759,238920.798358,239409.251175,242517.378347,237846.172645,235014.376021,231817.122337,233613.922737,229432.733540,223307.034042,218921.882732,215239.288493,209011.784460,207580.352680,202944.592167,205296.168273,204751.424803,205507.897829,203048.632166,202077.998877,202574.574516,202066.401374,202042.655160,203060.057513,198406.855190,196600.620017,195231.132587,188861.786528,188254.979042,185430.811169,181142.839272,177207.417996,171109.440516,168895.106753
MT-Tipo8,SA,167431.224994,168094.417914,167216.540440,166447.974211,165628.804307,164306.807062,164554.912623,161431.166588,161064.191397,160918.220227,158841.978148,157897.296463,158038.711975,159242.225367,156990.038092,155005.853534,158140.961889,159694.743737,161398.926390,163205.667780,169264.358444,171807.319297,175941.511774,178957.915778,178229.461281,178695.262072,178781.069654,181734.035734,180893.970492,182413.291946,183618.436862,188725.767585,185579.838949,187561.310783,186267.728340,183144.824218,184161.900212,184407.352642,186227.362726,187381.557380,187075.186481,189231.365200,187749.936450,187303.601586,185763.615367,186356.679875,186902.882056,185303.718812,184000.901347,183291.455268,183730.626832,181270.758081,178984.684107,180305.151540,177798.329693,180723.408233,176126.149888,173733.649216,171697.837509,172817.074416,170152.387182,171057.457234,167850.078824,167637.045341,165604.113281,170373.535824,166796.128997,165605.934075,165356.495705,162877.592583,159150.082826,153979.745374,151883.080092,150679.635684,147928.021990,145599.798464,140660.700769,139770.181433,139062.713602,139825.786033,139262.470480,139362.573222,137339.161968,136434.291542,136011.697375,136558.927964,134282.982741,132783.012649,131275.548416,128783.907744,127620.334104,125967.035661,124214.348440,121944.566893,117424.357449,117442.869001
MT-Tipo9,DO,969.975871,982.452686,1039.659235,1013.187377,1036.236193,1021.043913,990.999761,982.143603,1012.011368,967.281144,985.984349,982.914277,1017.035323,1030.135686,1017.579260,1029.090531,1074.754489,1049.226326,1029.201684,1032.338682,1073.710707,1067.985492,1087.275045,1062.639737,1278.583089,1285.914044,1237.923102,1231.033775,1375.246114,1562.514355,1463.887654,1491.542377,1601.682584,1565.927269,1563.976997,1622.989269,1533.355516,1603.118888,1680.543170,1768.777158,1775.670451,1714.049228,1735.671689,1734.910229,1728.222317,1866.670444,1645.704355,1521.319332,1259.289962,1264.643033,1182.804017,1324.581608,1369.182086,1466.679781,1572.712828,1555.635594,1703.459236,1713.924219,1763.248317,1875.160066,1732.750501,1459.845948,1359.962067,1341.223137,1408.431363,1391.392369,1432.841748,1559.703776,1585.600959,1534.985360,1522.508593,1445.591062,966.694717,966.007561,976.603209,984.405425,1038.301237,1088.840114,1102.899972,1070.948792,1038.248422,1047.076960,1092.766470,1040.885927,1054.844861,1075.437045,1063.479810,1077.590741,1055.175239,1003.144557,1012.625422,1084.054469,1174.542835,1167.567699,1203.493381,1188.756387
MT-Tipo9,DU,1886.888240,1561.774384,1462.417387,1500.963901,1441.867027,1459.692898,1509.526534,1483.138006,1599.891533,1559.675131,1548.371253,1867.045649,1882.658838,2588.596907,2789.513382,2862.529093,3786.662023,4365.555891,4956.895429,6117.028174,9453.771304,13283.245602,15073.300082,15750.832585,21517.312076,23631.530301,25001.046332,25830.732965,24922.234327,25152.589961,27318.827829,27917.777964,27971.573129,28596.299709,29085.036424,28575.754044,26564.206694,26822.528144,27021.496618,27028.195695,27031.275925,27116.337970,27244.974069,28137.029034,27355.179612,27695.666872,26844.238069,26260.809444,25036.474618,24055.599806,24527.185510,25667.561038,25636.809811,27498.151868,28606.128412,29374.257998,28586.188795,27791.445911,26081.412213,25036.280647,23648.484147,23641.547731,24077.199237,23850.704823,23910.973590,23867.351603,23390.036043,19944.735311,16701.667610,15008.754675,11441.297211,7252.302212,5893.255930,4814.674078,4018.047130,3383.040385,2606.580155,2248.576630,2235.605764,2235.941253,2348.240842,2366.762878,2482.827245,2570.447100,2627.624649,2641.106946,2597.306475,2722.578383,2646.832298,2819.130226,2901.639128,2880.129065,2976.148147,2850.641329,2282.127076,1714.513632
MT-Tipo9,SA,1667.695790,1621.187945,1550.294487,1509.575723,1477.120094,1508.695623,1446.938116,1507.542091,1610.513005,1606.471933,1612.739444,1550.045337,1512.920305,1587.044360,1696.549483,1550.902132,1584.867920,1621.277493,1676.160814,1778.101101,2127.704586,2395.652474,2364.710140,2132.437060,2502.518360,2808.524994,3703.390000,5194.600036,5398.888514,5506.766004,5225.662407,5049.966516,4979.445905,4998.603079,5471.833018,5640.299430,5483.730170,5447.623420,5585.670404,5464.654495,5724.163934,5752.214924,5835.446189,5832.481009,5722.984705,5684.997475,5727.363700,3458.141389,2206.393336,2159.289382,2112.538421,2066.444611,2898.571220,4108.243042,4085.552014,3862.716734,3689.830700,3684.114029,3564.902869,3397.035836,3391.154011,3439.421977,3520.308531,3352.949122,3314.887687,3286.119662,3332.331797,3296.184520,3118.705585,1589.515494,1556.556166,1050.423821,989.977581,1022.294133,1028.117577,1104.555364,1133.947958,1196.933580,1215.291625,1160.283981,1140.412807,1073.709938,1065.787229,1059.423948,1033.539591,1048.278847,1046.728777,1056.401281,1054.710985,1069.115641,1027.037578,1005.313437,976.614581,977.904620,962.601812,938.253478
RES-Tipo1,DO,93369.822784,78779.544662,68759.226936,62683.402884,63447.439894,51039.292210,49198.438015,51193.299915,58291.170565,49828.753505,46524.930147,49371.013010,47668.920667,48621.280485,54608.176113,52582.432105,56555.699251,50457.785705,43370.406683,44741.331396,43525.609181,46662.851434,53470.140165,52246.182018,54613.445932,45859.033240,64748.882281,52013.554359,60293.023547,57184.868929,57205.736086,91978.023928,90323.883876,60276.931439,63275.266952,54287.461310,65447.212806,64349.197985,89717.582375,102469.061454,121037.977862,133671.356033,177862.857172,158203.962339,124222.904316,107614.267650,122529.107695,126479.312341,161549.387222,128069.785550,123531.240599,117744.375188,144162.260108,111792.451579,134268.495516,107611.678344,131836.649492,91207.395089,128913.250208,69556.498283,87996.316173,91459.750269,103803.260375,91782.962821,115567.570183,78205.278837,107762.705916,113620.457050,101675.599107,106189.785607,155347.789595,124601.906736,166741.674728,119200.245687,160824.855591,134175.050193,129905.971514,154672.177770,188392.467445,105428.347722,147340.202083,125768.065652,94345.657902,119566.100163,147904.778374,111822.607879,85193.398780,121211.220587,92431.586172,97454.040119,112811.601602,75150.697114,84268.897656,89258.242866,68227.035554,67178.382353
RES-Tipo1,DU,75871.866796,60298.636121,64371.467450,58889.449071,66175.349903,62599.719944,58118.184430,56928.909134,62158.927648,50983.655260,52953.440435,58578.119239,54897.557510,50866.361004,47549.746146,52225.112149,48462.868226,49400.411962,52861.024323,52190.574849,50782.305860,47777.448048,47744.149182,54124.589616,57840.031377,48930.010961,51585.786871,59479.570614,76005.758685,118758.275345,93522.926470,61248.474329,63638.134314,106067.920137,100121.877083,115033.905985,92392.266735,95110.628998,125708.544732,98073.195188,90173.383052,99737.330648,113046.601614,181442.329367,155393.384531,199371.054175,197832.895877,177171.580998,127923.221236,158352.456348,167378.664623,193052.100785,167521.730980,131773.960506,136327.627573,164661.408470,157383.087911,121286.111631,97283.775599,100048.940240,110454.240368,143276.635489,151183.212607,99011.567799,110223.483371,125924.162098,133373.763308,106642.831308,131119.157696,108908.340090,107317.091696,132097.977185,129679.552652,175275.979824,108821.705369,108920.910381,117148.301846,99247.906577,130447.653523,129753.792335,108008.740420,84335.710380,107733.265633,82932.821401,95908.641598,96814.498635,95605.668165,80339.252001,82814.454583,81299.105697,82876.608782,114782.982860,109305.420927,94078.922150,79896.490509,77249.249349
RES-Tipo1,SA,70247.663395,66816.557479,64493.673580,58556.851002,50680.997114,49804.811292,60961.594209,59782.294140,63534.279593,62832.685937,55918.837105,58874.365009,47947.043011,53053.199810,61645.953465,55967.213048,57202.500239,50787.057493,48914.723720,44263.979092,38886.656023,49854.099803,53481.095436,71275.656707,81048.072299,60942.207497,62463.777051,61348.809105,63691.939800,57286.513446,56905.347602,61426.442604,106182.626849,109169.611278,73826.503935,61826.577507,70841.488733,86179.194929,101764.538152,104869.782174,99943.200645,94223.001106,97147.861353,127190.867736,94688.538128,108946.355966,152159.849924,133583.102858,95366.903106,132346.286087,138709.714695,135390.083440,142585.908141,131799.754154,119867.353548,95957.757298,85082.672222,126620.265836,112840.786448,92622.076945,74846.267063,81254.203773,116656.761396,129292.413366,88223.210654,99751.884905,81571.589480,78487.287444,114961.391409,114529.260872,141268.954834,100217.927714,131831.159011,152059.802895,100217.442159,124284.258597,99007.975056,117399.196586,134151.572112,108463.845300,155169.506512,129669.134662,164817.568998,146286.703570,108541.407484,120967.819510,97109.337958,78033.957878,75545.516541,70347.888021,87684.612845,76580.031544,79716.822033,85777.875202,63952.420466,62097.651295
RES-Tipo10,DO,5823.646034,6055.684679,5972.176330,5648.627313,5701.958487,5506.877986,5245.079347,5169.150017,5066.360684,5316.871068,5142.655465,5083.892390,5317.854209,5107.735834,5041.592218,5442.818509,5510.697280,5176.214623,5145.578903,5321.562577,5184.741606,5082.815014,4863.801523,4953.268924,4979.147836,5016.623400,4732.663024,4756.580769,4149.441450,4370.607881,4460.021045,4534.042954,5014.436984,6544.734902,6772.623322,6112.468762,6200.341134,5973.981209,4811.925667,4601.970395,4681.227094,5042.506756,5196.830628,6326.119988,6187.744660,5660.331760,5025.026669,4843.768502,5152.837274,6024.484870,5844.241376,6162.266283,6493.704512,5451.850389,5933.314266,5528.138234,5613.182130,5780.631923,8024.537825,7581.596493,7567.411123,8607.942746,9081.549954,7201.028861,6735.454837,6715.795763,7243.236625,7573.542775,6742.839991,7722.150425,7524.358677,8377.425065,8584.651765,7966.835136,7091.905639,7953.122149,7037.350242,7347.010862,6959.936760,8395.803726,9050.405039,8837.910886,7484.046726,5944.379492,6375.049530,5870.925619,5959.969962,6097.060947,5884.612782,6092.238172,6053.974462,6133.256791,5984.887031,5877.096874,6054.655415,5811.826728
RES-Tipo10,DU,5394.512986,5426.283266,4979.067742,5130.094599,5163.824299,5329.128115,5190.751535,5481.995666,5236.602980,5498.860047,5165.222250,5266.652868,5148.200891,4718.311667,4641.134481,4909.928808,4743.670787,5194.139035,6215.844678,6579.969166,6304.721938,6523.861970,5036.024605,6116.470660,8746.263691,8647.776294,8136.131516,9462.763916,28587.949134,32927.403577,42620.746624,40619.836606,42667.560282,46346.763622,46300.107212,49469.006084,66270.193675,51195.386062,57439.583207,60578.185072,56694.247042,55824.686608,66241.982285,54385.215916,50002.104919,44722.675147,40904.445781,40652.770575,39972.314279,39392.003658,30903.367998,35219.917609,44988.979057,51016.589196,51588.095047,50397.640166,60154.331600,62211.808007,56661.698813,57511.406872,51500.685713,59222.351016,67365.583555,59018.045640,54841.443527,55290.853941,49110.630274,50079.867309,34464.735722,36689.079043,30629.531778,32640.440024,16620.943028,13406.079611,14957.058015,13163.106477,11709.186917,10328.147741,11787.519386,8779.934035,8509.067197,8131.600082,8310.254411,7648.127484,6645.526164,9455.185259,8211.703213,10491.477066,8717.657831,7011.446656,6485.496293,6073.832088,5535.887929,5751.253294,5763.775347,5674.488037
RES-Tipo10,SA,5903.829520,5723.493887,5576.666370,5701.728590,5313.606133,5499.608667,5557.157186,5210.838991,5264.649270,5171.487557,5431.979793,5191.614880,5328.266759,5371.428351,5047.829658,5100.376972,5602.922842,5324.506526,5766.590051,5069.588585,5009.172675,5340.200037,5123.343177,4710.956852,5048.729562,5210.320451,4694.699930,5483.243433,17336.288031,11487.217043,12123.992349,12335.514665,24260.000014,25015.113746,16720.221676,17650.586317,20399.683724,24017.001000,23140.320044,26380.263254,20142.270564,20945.399202,19389.355697,17292.172433,25908.426473,28350.852345,21317.398253,16120.280128,20930.319189,23086.921982,18498.428298,16136.708742,17437.115616,12309.531304,9223.024547,10577.266618,17121.585716,11649.154369,10460.176311,10828.680714,14584.108227,16105.303819,15204.747638,12536.533296,14955.974067,7456.601503,6539.650609,5928.649153,6783.854435,7850.144086,7663.948478,7031.385598,8376.785750,7098.285984,8326.021162,7203.128818,7685.493803,7520.892749,9629.361855,7356.911617,8204.224700,9660.173512,8669.075009,7885.510864,7668.629825,7508.285984,6003.994670,6111.925494,6335.877083,6234.492389,5937.030372,6367.923248,6167.983773,6840.015808,6161.954484,6040.912765
RES-Tipo2,DO,71430.506111,70573.730842,60881.574072,57710.785205,58771.675269,54121.757621,54233.809053,56402.499125,72670.344375,57941.204239,65888.334376,55859.402802,58773.361151,57281.146498,55810.446689,55296.336316,51952.348389,48642.855074,47249.529988,49265.093331,47984.369901,50083.261016,49302.988158,58127.941586,52405.306423,55228.387972,54093.843259,51826.285194,71585.166934,59714.760560,71607.078246,107143.776659,113268.458498,77658.604349,62692.198462,86774.484998,61029.591783,62540.921243,74556.889944,76210.383646,82925.039871,105576.868040,155432.199507,118468.926856,111978.612722,105579.537659,105335.981586,112928.825180,113070.788724,104942.513094,105099.225456,121265.104096,87724.689183,82028.970992,78887.819637,76214.180586,82008.783263,72001.506806,63546.695872,62077.866575,67542.003658,94644.217615,72076.618379,101427.158928,93034.728459,113769.825543,141054.761161,130726.100750,78641.337221,93142.657096,76445.983547,87888.505604,135087.528857,91128.612907,95242.284998,70844.785572,131310.384915,73113.617280,102490.169654,111119.318082,163810.627349,140422.391585,109445.596860,140331.234842,106242.870312,137683.587447,150668.354879,163625.009209,142353.702171,146676.583920,166064.425332,152692.931550,107630.758774,128302.696390,126384.389244,87219.252321
RES-Tipo2,DU,63190.123717,67178.036279,82869.187688,81549.846941,88856.236712,71859.693909,70845.500058,55966.549312,45163.094777,51319.697443,46414.865268,51341.793575,48697.729398,42686.060575,47462.803859,46998.209952,42610.024189,42621.901616,42242.381689,43976.998599,40250.510839,58244.555594,45844.659743,45239.666364,55873.627429,41215.938703,42078.709087,65145.302325,46539.418884,93794.224436,134273.038218,88170.808608,97740.173356,77286.469577,78137.123545,79961.161410,46473.283190,41203.414121,43061.639236,67868.712040,87140.063705,61225.795573,59172.511163,60783.001885,66677.435987,69876.141934,95628.632167,88123.480265,81540.870289,85468.322393,93478.930020,118222.630048,90055.606625,80241.834238,61971.281990,71868.826650,71838.215439,71556.789901,63968.012557,73665.258123,67748.884011,69537.032779,66644.024330,93120.770168,74113.471013,75113.206488,101913.241960,73987.103058,91293.174562,99025.720963,84772.183265,82474.064629,88265.860184,124179.159934,181280.316718,111651.486420,109918.042771,136893.273944,119769.429676,178706.427158,176778.240956,170341.546416,253874.289817,215453.822933,228072.152446,266941.507565,238313.411342,238326.332681,305178.218764,293499.856096,204063.797215,185042.141627,178957.338274,173556.490843,132902.400514,120799.604994
RES-Tipo2,SA,101091.637010,98229.906355,103418.814392,116208.575009,107098.215260,70048.907543,57494.734795,59297.082801,61611.092321,77981.075663,47788.993235,44341.621894,49426.553648,43364.899705,54850.968983,46695.319696,46589.279260,42580.469641,49812.265948,45754.189515,47638.999895,46658.253146,48988.699782,55483.864573,48943.714716,41748.047758,40843.454268,38985.590847,59771.147353,44953.002284,45162.402902,87164.783289,64371.699420,102726.144707,139633.204491,97937.440180,80179.410065,58480.137059,63071.764969,96669.450685,151894.696416,153042.265434,156375.866041,126052.875993,84704.423581,112371.668822,125763.853983,96799.209138,119298.371527,115759.646620,106061.487107,104695.577923,93944.228894,101926.505510,94105.582599,82850.361339,82382.061261,102167.627399,102012.961253,105843.593663,107324.011170,84099.244838,83809.432866,92323.778466,111703.628981,117922.270043,145622.608313,137708.515607,156390.399566,188555.891723,161593.731432,111743.693980,159847.793616,127373.699973,147561.924365,140601.306844,140130.564211,122096.352094,120567.122899,147462.285532,103517.960251,85285.862850,147186.544131,128958.698339,142160.390097,141208.850652,89564.236106,119116.818495,110131.359691,146602.153674,101139.044244,89218.384327,90407.179098,69060.315193,103624.508810,95812.740493
